id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source,created_at,user_geom
98767,Lori,Jacobs,lorijacobs@example.com,42,F,Amazonas,31480 Benjamin Ports,69800-000,null,Brasil,-7.362417987,-62.4853718,Organic,2022-01-22 01:59:00.000000 UTC,POINT(-62.4853718 -7.362417987)
3987,Nancy,Silva,nancysilva@example.com,44,F,Amazonas,40813 Charles Gardens,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2019-05-15 09:00:00.000000 UTC,POINT(-61.4460949 -6.458133124)
16744,Dawn,Turner,dawnturner@example.com,32,F,Amazonas,36703 Reed Track Apt. 535,69280-000,null,Brasil,-6.458133124,-61.4460949,Email,2022-01-20 13:22:00.000000 UTC,POINT(-61.4460949 -6.458133124)
73758,Kathryn,Tucker,kathryntucker@example.org,20,F,Amazonas,7381 Barbara Summit Apt. 816,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2019-03-30 14:54:00.000000 UTC,POINT(-61.4460949 -6.458133124)
41223,Timothy,Stevens,timothystevens@example.org,52,M,Amazonas,66209 Dorothy Crest Suite 852,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2023-08-28 01:44:00.000000 UTC,POINT(-61.4460949 -6.458133124)
35,Marilyn,Waters,marilynwaters@example.net,27,F,Amazonas,85601 Baker Trace Apt. 996,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2021-11-03 10:49:00.000000 UTC,POINT(-61.4460949 -6.458133124)
51371,Kenneth,Davis,kennethdavis@example.net,33,M,Amazonas,30645 Tanya Falls,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2024-02-23 16:33:00.000000 UTC,POINT(-61.4460949 -6.458133124)
41413,Timothy,Fox,timothyfox@example.net,51,M,Amazonas,55963 Donald Pines Apt. 883,69280-000,null,Brasil,-6.458133124,-61.4460949,Organic,2023-01-22 02:12:00.000000 UTC,POINT(-61.4460949 -6.458133124)
66494,Jacqueline,James,jacquelinejames@example.org,29,F,Amazonas,4123 Joseph Haven Apt. 095,69280-000,null,Brasil,-6.458133124,-61.4460949,Facebook,2019-03-11 05:16:00.000000 UTC,POINT(-61.4460949 -6.458133124)
57639,Anthony,Little,anthonylittle@example.org,53,M,Amazonas,618 Graham Inlet Suite 213,69280-000,null,Brasil,-6.458133124,-61.4460949,Organic,2019-04-14 07:15:00.000000 UTC,POINT(-61.4460949 -6.458133124)
38971,Wendy,Avery,wendyavery@example.org,65,F,Amazonas,809 Thompson Crescent,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2020-10-09 08:23:00.000000 UTC,POINT(-61.4460949 -6.458133124)
85289,Paul,Logan,paullogan@example.org,18,M,Amazonas,4802 Harold Lakes,69280-000,null,Brasil,-6.458133124,-61.4460949,Organic,2020-12-20 04:23:00.000000 UTC,POINT(-61.4460949 -6.458133124)
57785,Courtney,Patterson,courtneypatterson@example.org,63,F,Amazonas,922 Hunt Brooks Apt. 071,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2023-02-27 16:46:00.000000 UTC,POINT(-61.4460949 -6.458133124)
89013,Erik,Allison,erikallison@example.org,15,M,Amazonas,825 Anna Oval,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2023-06-19 06:10:00.000000 UTC,POINT(-61.4460949 -6.458133124)
50386,John,Bennett,johnbennett@example.org,59,M,Amazonas,55362 Bell Ridge Suite 784,69280-000,null,Brasil,-6.458133124,-61.4460949,Search,2022-04-07 03:16:00.000000 UTC,POINT(-61.4460949 -6.458133124)
74758,Andrew,Boyd,andrewboyd@example.net,17,M,Amazonas,7970 Pennington Cliffs,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Organic,2025-06-21 09:48:00.000000 UTC,POINT(-60.9582885 -3.291289693)
30411,Jasmin,Caldwell,jasmincaldwell@example.com,52,F,Amazonas,83205 Clements Islands Suite 190,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2019-01-15 03:15:00.000000 UTC,POINT(-60.9582885 -3.291289693)
66844,Michael,Delgado,michaeldelgado@example.net,66,M,Amazonas,833 Dixon Ford,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2021-09-08 13:49:00.000000 UTC,POINT(-60.9582885 -3.291289693)
63938,Michael,Chapman,michaelchapman@example.org,46,M,Amazonas,521 Moore Rest,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Organic,2022-10-15 03:44:00.000000 UTC,POINT(-60.9582885 -3.291289693)
77961,David,Walker,davidwalker@example.org,53,M,Amazonas,19031 Marshall Centers,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2025-02-23 01:14:00.000000 UTC,POINT(-60.9582885 -3.291289693)
49671,Michelle,Rodriguez,michellerodriguez@example.com,58,F,Amazonas,902 Bell Coves,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Organic,2024-06-09 02:58:00.000000 UTC,POINT(-60.9582885 -3.291289693)
59233,Brad,Ferguson,bradferguson@example.com,70,M,Amazonas,351 Summers Lakes Apt. 434,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2020-09-05 16:23:00.000000 UTC,POINT(-60.9582885 -3.291289693)
94176,Gabriella,Lee,gabriellalee@example.org,55,F,Amazonas,50930 Frederick Tunnel Apt. 452,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2023-03-13 12:06:00.000000 UTC,POINT(-60.9582885 -3.291289693)
83717,Becky,Curtis,beckycurtis@example.com,18,F,Amazonas,7882 Brown Hollow,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Organic,2019-02-09 16:13:00.000000 UTC,POINT(-60.9582885 -3.291289693)
74000,Cynthia,Sanchez,cynthiasanchez@example.com,34,F,Amazonas,1432 Mary Parkways Apt. 261,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2024-07-29 02:40:00.000000 UTC,POINT(-60.9582885 -3.291289693)
71425,Madeline,Davis,madelinedavis@example.com,30,F,Amazonas,81068 Jonathan Keys Apt. 424,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2024-12-17 05:00:00.000000 UTC,POINT(-60.9582885 -3.291289693)
28472,Kristen,King,kristenking@example.com,16,F,Amazonas,42243 Daniel Spur,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2023-11-22 01:32:00.000000 UTC,POINT(-60.9582885 -3.291289693)
98545,Charles,Chang,charleschang@example.net,43,M,Amazonas,96598 Reginald Mountains Apt. 421,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2024-06-01 05:55:00.000000 UTC,POINT(-60.9582885 -3.291289693)
16145,Evan,Garcia,evangarcia@example.net,24,M,Amazonas,128 Lisa Knolls Suite 219,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Display,2023-05-23 07:18:00.000000 UTC,POINT(-60.9582885 -3.291289693)
8634,Rachel,Mccarty,rachelmccarty@example.org,60,F,Amazonas,508 Julia Inlet,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2023-07-29 14:22:00.000000 UTC,POINT(-60.9582885 -3.291289693)
1565,Vanessa,Clark,vanessaclark@example.org,33,F,Amazonas,63909 Hunter Port,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2021-01-18 15:34:00.000000 UTC,POINT(-60.9582885 -3.291289693)
97598,Donna,White,donnawhite@example.net,19,F,Amazonas,245 Mark Brook Apt. 354,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2021-07-27 18:49:00.000000 UTC,POINT(-60.9582885 -3.291289693)
46682,Cody,Patrick,codypatrick@example.org,32,M,Amazonas,6497 Sara Parks Suite 953,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2019-07-29 00:02:00.000000 UTC,POINT(-60.69798501 -3.779835447)
67569,Benjamin,Ortiz,benjaminortiz@example.net,54,M,Amazonas,640 Richards Camp Suite 148,69435-000,null,Brasil,-3.779835447,-60.69798501,Display,2024-03-16 12:31:00.000000 UTC,POINT(-60.69798501 -3.779835447)
44947,James,Alexander,jamesalexander@example.org,37,M,Amazonas,81503 Allen Pike,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2024-05-26 01:25:00.000000 UTC,POINT(-60.69798501 -3.779835447)
59775,Robin,Mendez,robinmendez@example.com,40,F,Amazonas,920 Zuniga Via,69435-000,null,Brasil,-3.779835447,-60.69798501,Organic,2022-06-27 14:37:00.000000 UTC,POINT(-60.69798501 -3.779835447)
88070,Samuel,Chapman,samuelchapman@example.net,43,M,Amazonas,5965 Wendy Manors Apt. 531,69435-000,null,Brasil,-3.779835447,-60.69798501,Organic,2020-12-30 14:32:00.000000 UTC,POINT(-60.69798501 -3.779835447)
89242,Shawna,Jackson,shawnajackson@example.net,40,F,Amazonas,02314 Valentine Union Suite 985,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2022-01-15 16:11:00.000000 UTC,POINT(-60.69798501 -3.779835447)
13802,James,Barton,jamesbarton@example.com,50,M,Amazonas,718 Foster Islands Apt. 691,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2019-12-12 06:16:00.000000 UTC,POINT(-60.69798501 -3.779835447)
58377,Daniel,Griffin,danielgriffin@example.com,16,M,Amazonas,78547 Jones Stream Apt. 886,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2022-02-19 04:50:00.000000 UTC,POINT(-60.69798501 -3.779835447)
32219,Megan,Johnson,meganjohnson@example.com,27,F,Amazonas,8725 Perez Lake,69435-000,null,Brasil,-3.779835447,-60.69798501,Organic,2019-08-13 18:36:00.000000 UTC,POINT(-60.69798501 -3.779835447)
47189,Emily,Mullins,emilymullins@example.net,39,F,Amazonas,84997 Russell Ways,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2020-10-24 18:13:00.000000 UTC,POINT(-60.48041684 -3.095361121)
22966,Nathan,Vaughan,nathanvaughan@example.net,12,M,Amazonas,62442 Ryan Ranch,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2023-11-22 02:27:00.000000 UTC,POINT(-60.48041684 -3.095361121)
9022,Christopher,Newman,christophernewman@example.org,23,M,Amazonas,924 Kelsey Shoal,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2023-06-27 16:49:00.000000 UTC,POINT(-60.48041684 -3.095361121)
29291,Joseph,Johnson,josephjohnson@example.com,15,M,Amazonas,31554 Mary Estates Suite 506,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2023-09-07 06:45:00.000000 UTC,POINT(-60.48041684 -3.095361121)
49357,Anthony,Garza,anthonygarza@example.net,40,M,Amazonas,56530 Andrew Mountain Suite 663,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Facebook,2022-01-20 11:38:00.000000 UTC,POINT(-60.48041684 -3.095361121)
66749,Kristin,Ramirez,kristinramirez@example.net,42,F,Amazonas,497 Sosa Light,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2021-05-03 12:55:00.000000 UTC,POINT(-60.48041684 -3.095361121)
87376,Steve,Simmons,stevesimmons@example.org,33,M,Amazonas,972 Elizabeth Glen,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2021-11-16 03:23:00.000000 UTC,POINT(-60.48041684 -3.095361121)
41526,Richard,Hutchinson,richardhutchinson@example.org,55,M,Amazonas,4946 Carter Underpass Apt. 111,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2021-12-11 17:15:00.000000 UTC,POINT(-60.48041684 -3.095361121)
5838,David,Miller,davidmiller@example.org,35,M,Amazonas,2189 Bauer Pines,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Organic,2023-11-03 11:45:00.000000 UTC,POINT(-60.48041684 -3.095361121)
47294,David,Douglas,daviddouglas@example.com,69,M,Amazonas,977 Thompson Spurs Apt. 211,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2025-01-27 09:03:00.000000 UTC,POINT(-60.48041684 -3.095361121)
79712,Manuel,Jimenez,manueljimenez@example.org,41,M,Amazonas,18204 Garcia Trail,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2021-04-19 16:01:00.000000 UTC,POINT(-60.48041684 -3.095361121)
44605,Joseph,Ford,josephford@example.com,68,M,Amazonas,917 Jenna Forges,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Organic,2024-01-16 15:22:00.000000 UTC,POINT(-60.48041684 -3.095361121)
88470,Lynn,Nguyen,lynnnguyen@example.com,45,F,Amazonas,68662 Henry Key Apt. 725,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Facebook,2021-11-02 01:05:00.000000 UTC,POINT(-60.48041684 -3.095361121)
13453,Vickie,Elliott,vickieelliott@example.org,55,F,Amazonas,3126 Elijah Via Apt. 214,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Organic,2023-04-11 10:10:00.000000 UTC,POINT(-60.48041684 -3.095361121)
97178,Rodney,Oconnor,rodneyoconnor@example.com,48,M,Amazonas,4619 Jennifer Wells,69250-000,null,Brasil,-3.770435805,-60.18321229,Display,2019-03-19 01:44:00.000000 UTC,POINT(-60.18321229 -3.770435805)
31317,Nancy,West,nancywest@example.org,68,F,Amazonas,77977 Gregory Trail,69250-000,null,Brasil,-3.770435805,-60.18321229,Search,2021-07-15 14:57:00.000000 UTC,POINT(-60.18321229 -3.770435805)
69330,Stephanie,Guerrero,stephanieguerrero@example.org,58,F,Amazonas,225 Nicholas Junction,69250-000,null,Brasil,-3.770435805,-60.18321229,Search,2022-12-03 05:42:00.000000 UTC,POINT(-60.18321229 -3.770435805)
69384,Jeremy,Mcmahon,jeremymcmahon@example.net,26,M,Amazonas,1677 Lisa Wells Suite 063,69250-000,null,Brasil,-3.770435805,-60.18321229,Organic,2022-09-07 08:56:00.000000 UTC,POINT(-60.18321229 -3.770435805)
59312,Todd,Jensen,toddjensen@example.org,31,M,Amazonas,5183 Dyer Summit Apt. 824,69250-000,null,Brasil,-3.770435805,-60.18321229,Organic,2020-04-17 16:32:00.000000 UTC,POINT(-60.18321229 -3.770435805)
78125,Jose,West,josewest@example.org,54,M,Amazonas,0041 Robert Islands,69250-000,null,Brasil,-3.770435805,-60.18321229,Display,2021-10-05 14:40:00.000000 UTC,POINT(-60.18321229 -3.770435805)
3296,Audrey,Spence,audreyspence@example.com,13,F,Amazonas,09938 Mcgee Locks Suite 406,69250-000,null,Brasil,-3.770435805,-60.18321229,Search,2019-07-08 16:36:00.000000 UTC,POINT(-60.18321229 -3.770435805)
87427,Sheila,Drake,sheiladrake@example.org,20,F,Amazonas,5957 Garcia Corners Apt. 628,69250-000,null,Brasil,-3.770435805,-60.18321229,Display,2020-10-29 04:26:00.000000 UTC,POINT(-60.18321229 -3.770435805)
593,Brenda,Robinson,brendarobinson@example.org,49,F,Amazonas,5890 Joseph Summit Apt. 076,69038,Manaus,Brasil,-3.072872026,-60.08094576,Organic,2021-10-23 15:31:00.000000 UTC,POINT(-60.08094576 -3.072872026)
28025,William,Ortega,williamortega@example.com,30,M,Amazonas,45673 Parker Rapids,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2021-02-16 13:20:00.000000 UTC,POINT(-60.08094576 -3.072872026)
47538,Victoria,Rocha,victoriarocha@example.net,16,F,Amazonas,5891 Nancy Junction Apt. 680,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2024-10-25 18:10:00.000000 UTC,POINT(-60.08094576 -3.072872026)
73136,David,Harris,davidharris@example.net,48,M,Amazonas,925 Mills Mills Suite 779,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2022-10-29 03:03:00.000000 UTC,POINT(-60.08094576 -3.072872026)
76586,Tanya,Stewart,tanyastewart@example.net,12,F,Amazonas,74461 Anthony Cliff Apt. 495,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2024-01-20 08:34:00.000000 UTC,POINT(-60.08094576 -3.072872026)
86735,Linda,Rose,lindarose@example.org,32,F,Amazonas,8906 Taylor Shores,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2020-05-25 18:22:00.000000 UTC,POINT(-60.08094576 -3.072872026)
59156,Adam,Coleman,adamcoleman@example.org,70,M,Amazonas,431 Douglas Pass,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2023-02-13 07:59:00.000000 UTC,POINT(-60.08094576 -3.072872026)
85317,Christine,Rush,christinerush@example.org,57,F,Amazonas,118 Garcia Rapids,69038,Manaus,Brasil,-3.072872026,-60.08094576,Facebook,2024-06-10 09:01:00.000000 UTC,POINT(-60.08094576 -3.072872026)
55051,Michael,Rivera,michaelrivera@example.net,42,M,Amazonas,8499 Lewis Canyon Apt. 230,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2021-01-10 09:46:00.000000 UTC,POINT(-60.08094576 -3.072872026)
91285,Patricia,Ferguson,patriciaferguson@example.com,28,F,Amazonas,28890 Erica Forks Suite 826,69038,Manaus,Brasil,-3.072872026,-60.08094576,Display,2021-06-09 15:59:00.000000 UTC,POINT(-60.08094576 -3.072872026)
18866,Paul,Larson,paullarson@example.org,42,M,Amazonas,094 Smith Mills Suite 249,69038,Manaus,Brasil,-3.072872026,-60.08094576,Facebook,2020-09-07 06:01:00.000000 UTC,POINT(-60.08094576 -3.072872026)
41157,Paige,Raymond,paigeraymond@example.org,21,F,Amazonas,635 Michael Ports,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2022-07-07 00:22:00.000000 UTC,POINT(-60.08094576 -3.072872026)
72339,Dana,Carr,danacarr@example.net,51,F,Amazonas,40078 Rebecca Freeway Suite 370,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2022-05-18 12:08:00.000000 UTC,POINT(-60.06396071 -3.105482683)
40357,Megan,Duran,meganduran@example.org,52,F,Amazonas,7780 Andrea Path Apt. 615,69035,Manaus,Brasil,-3.105482683,-60.06396071,Organic,2019-06-18 14:30:00.000000 UTC,POINT(-60.06396071 -3.105482683)
81354,Joseph,French,josephfrench@example.com,46,M,Amazonas,75218 Katrina Vista,69035,Manaus,Brasil,-3.105482683,-60.06396071,Organic,2020-10-19 04:39:00.000000 UTC,POINT(-60.06396071 -3.105482683)
79713,Heather,Cook,heathercook@example.net,25,F,Amazonas,747 Thomas Squares Apt. 019,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2023-04-30 12:00:00.000000 UTC,POINT(-60.06396071 -3.105482683)
54765,Tyler,Barrett,tylerbarrett@example.net,22,M,Amazonas,64199 Brandon Way Apt. 194,69035,Manaus,Brasil,-3.105482683,-60.06396071,Email,2023-04-15 11:18:00.000000 UTC,POINT(-60.06396071 -3.105482683)
85179,Shawn,Powell,shawnpowell@example.net,40,M,Amazonas,54366 Jenny Forks Suite 176,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2021-09-17 03:03:00.000000 UTC,POINT(-60.06396071 -3.105482683)
486,Richard,Boyer,richardboyer@example.net,15,M,Amazonas,067 Reynolds Trail Suite 850,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2021-12-04 16:44:00.000000 UTC,POINT(-60.06396071 -3.105482683)
72392,Jennifer,Garza,jennifergarza@example.com,53,F,Amazonas,509 Mccoy Crossroad,69035,Manaus,Brasil,-3.105482683,-60.06396071,Organic,2025-05-26 08:36:00.000000 UTC,POINT(-60.06396071 -3.105482683)
73242,Ronald,Lopez,ronaldlopez@example.net,59,M,Amazonas,8785 Robertson Oval Suite 057,69035,Manaus,Brasil,-3.105482683,-60.06396071,Display,2020-06-29 16:22:00.000000 UTC,POINT(-60.06396071 -3.105482683)
74918,Jay,Washington,jaywashington@example.org,13,M,Amazonas,991 Osborn Dale Apt. 825,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2023-12-28 07:36:00.000000 UTC,POINT(-60.0389366 -3.119078966)
79281,Candace,Johnson,candacejohnson@example.org,39,F,Amazonas,72607 Travis Hills,69029,Manaus,Brasil,-3.119078966,-60.0389366,Organic,2019-12-23 11:15:00.000000 UTC,POINT(-60.0389366 -3.119078966)
6061,Nicholas,Ritter,nicholasritter@example.com,23,M,Amazonas,0736 Kelsey Orchard,69029,Manaus,Brasil,-3.119078966,-60.0389366,Organic,2022-11-17 00:50:00.000000 UTC,POINT(-60.0389366 -3.119078966)
46042,Stephen,Park,stephenpark@example.net,59,M,Amazonas,2360 Timothy Vista,69029,Manaus,Brasil,-3.119078966,-60.0389366,Organic,2021-04-12 17:31:00.000000 UTC,POINT(-60.0389366 -3.119078966)
20412,Jason,Valencia,jasonvalencia@example.org,34,M,Amazonas,8658 Kristin Plaza Apt. 785,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Organic,2020-08-14 18:44:00.000000 UTC,POINT(-60.03765311 -3.112280152)
94187,Matthew,Lee,matthewlee@example.net,23,M,Amazonas,3114 Silva Creek,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2019-07-06 17:00:00.000000 UTC,POINT(-60.03765311 -3.112280152)
28710,Robert,Krueger,robertkrueger@example.com,37,M,Amazonas,921 Edwards Light Apt. 797,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2023-11-24 13:20:00.000000 UTC,POINT(-60.03765311 -3.112280152)
90831,Angela,Davis,angeladavis@example.com,24,F,Amazonas,04385 Miller Wall Apt. 591,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2020-05-28 07:39:00.000000 UTC,POINT(-60.03765311 -3.112280152)
68262,Monica,Leblanc,monicaleblanc@example.com,41,F,Amazonas,932 James Hill,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2020-02-29 07:38:00.000000 UTC,POINT(-60.03765311 -3.112280152)
50286,Tammy,Estrada,tammyestrada@example.net,50,F,Amazonas,35698 Nicole Road Suite 362,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2019-08-25 10:18:00.000000 UTC,POINT(-60.03765311 -3.112280152)
25174,Justin,Molina,justinmolina@example.net,60,M,Amazonas,304 Mathews Way Suite 899,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2023-04-20 01:30:00.000000 UTC,POINT(-60.03765311 -3.112280152)
20157,Gerald,Walker,geraldwalker@example.com,21,M,Amazonas,4004 Robert River Apt. 217,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Organic,2024-07-27 09:32:00.000000 UTC,POINT(-60.03765311 -3.112280152)
42359,Jordan,Cross,jordancross@example.org,19,M,Amazonas,0146 Melissa Club,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2024-12-31 15:00:00.000000 UTC,POINT(-60.03765311 -3.112280152)
89301,Kimberly,Barajas,kimberlybarajas@example.net,50,F,Amazonas,277 Miles Squares,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2025-04-04 08:54:00.000000 UTC,POINT(-60.03765311 -3.112280152)
92133,Hunter,Parks,hunterparks@example.net,39,M,Amazonas,6935 Richard Walk Apt. 284,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2019-02-11 01:15:00.000000 UTC,POINT(-60.03765311 -3.112280152)
52392,Lisa,Chen,lisachen@example.net,30,F,Amazonas,3366 Hurst Groves Suite 812,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2023-07-06 05:19:00.000000 UTC,POINT(-60.03765311 -3.112280152)
61812,Edward,Willis,edwardwillis@example.com,58,M,Amazonas,09087 Andre Ridges,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2022-01-02 14:42:00.000000 UTC,POINT(-60.03765311 -3.112280152)
47711,Julie,Thomas,juliethomas@example.net,35,F,Amazonas,0029 Erika Passage Suite 919,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2022-03-03 00:20:00.000000 UTC,POINT(-60.03765311 -3.112280152)
4426,Christopher,Kline,christopherkline@example.org,18,M,Amazonas,6384 Orr Gateway,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2022-10-18 14:00:00.000000 UTC,POINT(-60.03765311 -3.112280152)
16352,Jaime,Richards,jaimerichards@example.net,49,F,Amazonas,4310 Michael Ridge Suite 744,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2019-05-07 06:58:00.000000 UTC,POINT(-60.03765311 -3.112280152)
81051,Paula,Salinas,paulasalinas@example.net,67,F,Amazonas,77349 Goodwin Orchard,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2023-10-26 13:45:00.000000 UTC,POINT(-60.03765311 -3.112280152)
56775,April,White,aprilwhite@example.com,25,F,Amazonas,21793 Campbell Harbors,69039,Manaus,Brasil,-3.031187913,-60.01965299,Organic,2024-03-25 02:14:00.000000 UTC,POINT(-60.01965299 -3.031187913)
9023,William,Miller,williammiller@example.net,51,M,Amazonas,239 Johnson Fords Suite 473,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2022-07-05 18:46:00.000000 UTC,POINT(-60.01965299 -3.031187913)
76328,Edward,White,edwardwhite@example.org,65,M,Amazonas,96146 David Square Suite 687,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2020-06-12 14:49:00.000000 UTC,POINT(-60.01965299 -3.031187913)
52699,Kristin,Young,kristinyoung@example.net,54,F,Amazonas,359 Sanchez River Suite 422,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2021-09-30 16:36:00.000000 UTC,POINT(-60.00287275 -3.01264088)
93132,Dana,Andrews,danaandrews@example.org,49,F,Amazonas,3140 Edward Glen,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2021-11-21 05:09:00.000000 UTC,POINT(-60.00287275 -3.01264088)
18401,Natalie,Smith,nataliesmith@example.com,30,F,Amazonas,18832 Rebecca Lock Suite 174,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2020-10-04 13:47:00.000000 UTC,POINT(-60.00287275 -3.01264088)
45371,Crystal,Jordan,crystaljordan@example.org,15,F,Amazonas,198 Brett Meadows,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2023-10-12 09:39:00.000000 UTC,POINT(-60.00287275 -3.01264088)
24711,Julia,Curtis,juliacurtis@example.com,19,F,Amazonas,486 Fry Fort Suite 935,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2019-11-15 10:33:00.000000 UTC,POINT(-60.00287275 -3.01264088)
31571,Miranda,Parker,mirandaparker@example.org,52,F,Amazonas,929 Barnes Throughway,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2021-12-21 05:36:00.000000 UTC,POINT(-60.00287275 -3.01264088)
41551,Justin,Burnett,justinburnett@example.net,20,M,Amazonas,636 Diane Walks Apt. 436,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2021-08-27 00:28:00.000000 UTC,POINT(-60.00287275 -3.01264088)
48591,Clayton,Myers,claytonmyers@example.com,24,M,Amazonas,9660 Edward Mountain Apt. 157,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2020-09-11 16:30:00.000000 UTC,POINT(-60.00287275 -3.01264088)
72548,Benjamin,Evans,benjaminevans@example.net,67,M,Amazonas,32297 Mccoy Springs,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2023-07-01 15:05:00.000000 UTC,POINT(-60.00287275 -3.01264088)
3547,Charles,Davis,charlesdavis@example.net,63,M,Amazonas,30421 Charles Drive Apt. 038,69093,Manaus,Brasil,-3.01264088,-60.00287275,Organic,2019-02-23 11:02:00.000000 UTC,POINT(-60.00287275 -3.01264088)
83756,Angela,Scott,angelascott@example.com,20,F,Amazonas,359 Caroline Points,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2021-02-28 13:50:00.000000 UTC,POINT(-60.00264859 -3.084870225)
